Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
HAR1A,Highly Accelerated Region 1A,RNA Gene,,22,GC20P063101,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HAR1A
LINC00323,Long Intergenic Non-Protein Coding RNA 323,RNA Gene,,22,GC21M041141,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00323
MIR130B,MicroRNA 130b,RNA Gene,,22,GC22P055405,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR130B
MIR484,MicroRNA 484,RNA Gene,,22,GC16P046278,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR484
MIR92A1,MicroRNA 92a-1,RNA Gene,,22,GC13P091616,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR92A1
PITX1-AS1,PITX1 Antisense RNA 1,RNA Gene,,22,GC05P135042,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PITX1-AS1
SNORA64,"Small Nucleolar RNA, H/ACA Box 64",RNA Gene,,22,GC16M010447,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORA64
TRAF3IP2-AS1,TRAF3IP2 Antisense RNA 1,RNA Gene,,22,GC06P111723,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAF3IP2-AS1
HLA-F-AS1,HLA-F Antisense RNA 1,RNA Gene,,21,GC06M080800,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-F-AS1
HOXA-AS2,HOXA Cluster Antisense RNA 2,RNA Gene,,21,GC07P027107,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOXA-AS2
HOXA-AS3,HOXA Cluster Antisense RNA 3,RNA Gene,,21,GC07P027129,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOXA-AS3
LINC00092,Long Intergenic Non-Protein Coding RNA 92,RNA Gene,,21,GC09M103180,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00092
SNORA1,"Small Nucleolar RNA, H/ACA Box 1",RNA Gene,,21,GC11M109850,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORA1
TTC28-AS1,TTC28 Antisense RNA 1,RNA Gene,,21,GC22P052119,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTC28-AS1
VIM-AS1,VIM Antisense RNA 1,RNA Gene,,21,GC10M017172,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=VIM-AS1
ARHGAP19-SLIT1,ARHGAP19-SLIT1 Readthrough (NMD Candidate),RNA Gene,,20,GC10M097153,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGAP19-SLIT1
DGUOK-AS1,DGUOK Antisense RNA 1,RNA Gene,,20,GC02M073947,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DGUOK-AS1
HAR1B,Highly Accelerated Region 1B,RNA Gene,,20,GC20M063095,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HAR1B
IGHV3-15,Immunoglobulin Heavy Variable 3-15,Protein Coding,A0A0B4J1V0,20,GC14M106153,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGHV3-15
LINC00598,Long Intergenic Non-Protein Coding RNA 598,RNA Gene,,20,GC13M040126,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00598
LINC00926,Long Intergenic Non-Protein Coding RNA 926,RNA Gene,,20,GC15P057300,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00926
LINC01118,Long Intergenic Non-Protein Coding RNA 1118,RNA Gene,,20,GC02P046699,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01118
LINC01553,Long Intergenic Non-Protein Coding RNA 1553,RNA Gene,A4QN01,20,GC10M059955,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01553
MIR1249,MicroRNA 1249,RNA Gene,,20,GC22M045200,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1249
MIR449C,MicroRNA 449c,RNA Gene,,20,GC05M055173,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR449C
MIR518E,MicroRNA 518e,RNA Gene,,20,GC19P053729,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR518E
MIR520C,MicroRNA 520c,RNA Gene,,20,GC19P083875,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR520C
MIR561,MicroRNA 561,RNA Gene,,20,GC02P188297,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR561
MIR605,MicroRNA 605,RNA Gene,,20,GC10P051299,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR605
MIR873,MicroRNA 873,RNA Gene,,20,GC09M028888,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR873
TARID,TCF21 Antisense RNA Inducing Promoter Demethylation,RNA Gene,,20,GC06M133502,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TARID
DLGAP1-AS2,DLGAP1 Antisense RNA 2,RNA Gene,,19,GC18P003610,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLGAP1-AS2
DUX3,Double Homeobox 3,Protein Coding,Q96PT4,19,GC00U990582,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUX3
ILF3-DT,ILF3 Divergent Transcript,RNA Gene,,19,GC19M010690,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ILF3-DT
MIR1207,MicroRNA 1207,RNA Gene,,19,GC08P128049,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1207
MIR744,MicroRNA 744,RNA Gene,,19,GC17P012081,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR744
PCAT19,Prostate Cancer Associated Transcript 19,RNA Gene,,19,GC19M081178,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCAT19
PDCD4-AS1,PDCD4 Antisense RNA 1,RNA Gene,,19,GC10M110868,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDCD4-AS1
TSIX,"TSIX Transcript, XIST Antisense RNA",RNA Gene,,19,GC0XP073792,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSIX
BCDIN3D-AS1,BCDIN3D Antisense RNA 1,RNA Gene,,18,GC12P050445,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCDIN3D-AS1
CD81-AS1,CD81 Antisense RNA 1,RNA Gene,,18,GC11M002328,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD81-AS1
DPP10-AS1,DPP10 Antisense RNA 1,RNA Gene,,18,GC02M115131,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP10-AS1
INKA2-AS1,INKA2 Antisense RNA 1,RNA Gene,,18,GC01P111740,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=INKA2-AS1
KCNK15-AS1,KCNK15 And WISP2 Antisense RNA 1,RNA Gene,,18,GC20M044694,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNK15-AS1
LGALS8-AS1,LGALS8 Antisense RNA 1,RNA Gene,,18,GC01M236523,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGALS8-AS1
LINC00540,Long Intergenic Non-Protein Coding RNA 540,RNA Gene,,18,GC13P021974,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00540
LINC00635,Long Intergenic Non-Protein Coding RNA 635,RNA Gene,,18,GC03M107840,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00635
LINC00707,Long Intergenic Non-Protein Coding RNA 707,RNA Gene,,18,GC10P006780,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00707
LINC01426,Long Intergenic Non-Protein Coding RNA 1426,RNA Gene,,18,GC21P034745,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01426
MIR1260B,MicroRNA 1260b,RNA Gene,,18,GC11P096341,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1260B
MIR1286,MicroRNA 1286,RNA Gene,,18,GC22M020249,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1286
MIR1292,MicroRNA 1292,RNA Gene,,18,GC20P004880,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1292
MIR371A,MicroRNA 371a,RNA Gene,,18,GC19P053787,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR371A
MIR515-1,MicroRNA 515-1,RNA Gene,,18,GC19P053679,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR515-1
MIR516B1,MicroRNA 516b-1,RNA Gene,,18,GC19P053736,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR516B1
MIR648,MicroRNA 648,RNA Gene,,18,GC22M017980,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR648
MIR92A2,MicroRNA 92a-2,RNA Gene,,18,GC0XM134375,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR92A2
NALT1,NOTCH1 Associated LncRNA In T Cell Acute Lymphoblastic Leukemia 1,RNA Gene,,18,GC09P136547,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NALT1
NNT-AS1,NNT Antisense RNA 1,RNA Gene,,18,GC05M044479,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NNT-AS1
OVCH1-AS1,OVCH1 Antisense RNA 1,RNA Gene,,18,GC12P029389,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=OVCH1-AS1
PGM5-AS1,PGM5 Antisense RNA 1,RNA Gene,,18,GC09M069702,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGM5-AS1
PRMT5-AS1,PRMT5 Antisense RNA 1,RNA Gene,,18,GC14P038445,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRMT5-AS1
PWAR5,Prader Willi/Angelman Region RNA 5,RNA Gene,,18,GC15P053126,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PWAR5
SNORD13,"Small Nucleolar RNA, C/D Box 13",RNA Gene,,18,GC08P033491,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORD13
TSPOAP1-AS1,"TSPOAP1, SUPT4H1 And RNF43 Antisense RNA 1",RNA Gene,,18,GC17P078748,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPOAP1-AS1
VPS9D1-AS1,VPS9D1 Antisense RNA 1,RNA Gene,,18,GC16P089711,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS9D1-AS1
AGAP2-AS1,AGAP2 Antisense RNA 1,RNA Gene,,17,GC12P057726,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGAP2-AS1
BAALC-AS1,BAALC Antisense RNA 1,RNA Gene,,17,GC08M103156,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAALC-AS1
CELP,Carboxyl Ester Lipase Pseudogene,Pseudogene,,17,GC09P134795,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CELP
CHASERR,CHD2 Adjacent Suppressive Regulatory RNA,RNA Gene,,17,GC15P133448,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHASERR
DDX11L8,DEAD/H-Box Helicase 11 Like 8 (Pseudogene),Pseudogene,A8MPP1,17,GC12P000012,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX11L8
GAS6-DT,GAS6 Divergent Transcript,RNA Gene,,17,GC13P113880,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAS6-DT
GASAL1,Growth Arrest Associated LncRNA 1,RNA Gene,,17,GC08P102807,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GASAL1
GLIDR,Glioblastoma Down-Regulated RNA,RNA Gene,,17,GC09M039708,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLIDR
ITGA6-AS1,ITGA6 Antisense RNA 1,RNA Gene,,17,GC02M172495,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA6-AS1
LINC00607,Long Intergenic Non-Protein Coding RNA 607,RNA Gene,,17,GC02M215611,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00607
LINC00664,Long Intergenic Non-Protein Coding RNA 664,RNA Gene,,17,GC19P082879,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00664
LINC00683,Long Intergenic Non-Protein Coding RNA 683,RNA Gene,,17,GC18P076570,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00683
LINC00844,Long Intergenic Non-Protein Coding RNA 844,RNA Gene,,17,GC10P058999,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00844
LINC01119,Long Intergenic Non-Protein Coding RNA 1119,RNA Gene,,17,GC02P046817,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01119
LINC01355,Long Intergenic Non-Protein Coding RNA 1355,RNA Gene,,17,GC01M023281,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01355
LINC03007,Long Intergenic Non-Protein Coding RNA 3007,RNA Gene,,17,GC07M025578,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC03007
MIR362,MicroRNA 362,RNA Gene,,17,GC0XP052214,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR362
MIR3911,MicroRNA 3911,RNA Gene,,17,GC09M127690,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR3911
MIR513A1,MicroRNA 513a-1,RNA Gene,,17,GC0XM147213,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR513A1
MIR515-2,MicroRNA 515-2,RNA Gene,,17,GC19P053685,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR515-2
MIR516B2,MicroRNA 516b-2,RNA Gene,,17,GC19P053725,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR516B2
MIR548O,MicroRNA 548o,RNA Gene,,17,GC07M102405,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR548O
MIR660,MicroRNA 660,RNA Gene,,17,GC0XP050013,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR660
MIR676,MicroRNA 676,RNA Gene,,17,GC0XP070022,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR676
MIR718,MicroRNA 718,RNA Gene,,17,GC0XM154019,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR718
MT-TS1,Mitochondrially Encoded TRNA-Ser (UCN) 1,RNA Gene,,17,GCMTM007447,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-TS1
NPHP3-ACAD11,NPHP3-ACAD11 Readthrough (NMD Candidate),RNA Gene,,17,GC03M132558,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPHP3-ACAD11
P2RX5-TAX1BP3,P2RX5-TAX1BP3 Readthrough (NMD Candidate),RNA Gene,,17,GC17M013286,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=P2RX5-TAX1BP3
PPT2-EGFL8,PPT2-EGFL8 Readthrough (NMD Candidate),RNA Gene,,17,GC06P104123,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPT2-EGFL8
PSMA3-AS1,PSMA3 Antisense RNA 1,RNA Gene,,17,GC14M058140,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMA3-AS1
PYCARD-AS1,PYCARD Antisense RNA 1,RNA Gene,I3L0S3,17,GC16P047818,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PYCARD-AS1
BGLT3,Beta Globin Locus Transcript 3,RNA Gene,,16,GC11M008310,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BGLT3
LINC00960,Long Intergenic Non-Protein Coding RNA 960,RNA Gene,,16,GC03P075672,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00960
LINC01260,Long Intergenic Non-Protein Coding RNA 1260,RNA Gene,,16,GC20M044656,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01260
LINC01410,Long Intergenic Non-Protein Coding RNA 1410,RNA Gene,,16,GC09P062807,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01410
LINC02188,Long Intergenic Non-Protein Coding RNA 2188,RNA Gene,,16,GC16P086716,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02188
MIR1277,MicroRNA 1277,RNA Gene,,16,GC0XP118386,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1277
MIR1909,MicroRNA 1909,RNA Gene,,16,GC19M009160,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1909
MIR2682,MicroRNA 2682,RNA Gene,,16,GC01M098045,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR2682
MIR3190,MicroRNA 3190,RNA Gene,,16,GC19P047226,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR3190
MIR325,MicroRNA 325,RNA Gene,,16,GC0XM077005,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR325
MIR3605,MicroRNA 3605,RNA Gene,,16,GC01M033332,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR3605
MIR4732,MicroRNA 4732,RNA Gene,,16,GC17M059918,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR4732
MIR486-2,MicroRNA 486-2,RNA Gene,,16,GC08P041752,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR486-2
MIR548A1,MicroRNA 548a-1,RNA Gene,,16,GC06P018719,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR548A1
MIR622,MicroRNA 622,RNA Gene,,16,GC13P090231,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR622
MT-TL2,Mitochondrially Encoded TRNA-Leu (CUN) 2,RNA Gene,,16,GCMTP012268,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-TL2
RAB30-DT,RAB30 Divergent Transcript,RNA Gene,,16,GC11P083073,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB30-DT
RASSF8-AS1,RASSF8 Antisense RNA 1,RNA Gene,,16,GC12M025924,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RASSF8-AS1
SCARNA14,Small Cajal Body-Specific RNA 14,RNA Gene,,16,GC15M066347,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCARNA14
SIX3-AS1,SIX3 Antisense RNA 1,RNA Gene,,16,GC02M044940,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIX3-AS1
SNORD138,"Small Nucleolar RNA, C/D Box 138",RNA Gene,,16,GC05P086764,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORD138
ZNF300P1,Zinc Finger Protein 300 Pseudogene 1,Pseudogene,,16,GC05M150930,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF300P1
MIR2467,MicroRNA 2467,RNA Gene,,15,GC02M239352,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR2467
MIR3064,MicroRNA 3064,RNA Gene,,15,GC17M064500,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR3064
MIR3128,MicroRNA 3128,RNA Gene,,15,GC02M177255,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR3128
MIR4734,MicroRNA 4734,RNA Gene,,15,GC17M038702,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR4734
MIR513A2,MicroRNA 513a-2,RNA Gene,,15,GC0XM147225,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR513A2
MIR520F,MicroRNA 520f,RNA Gene,,15,GC19P053682,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR520F
MIR548A2,MicroRNA 548a-2,RNA Gene,,15,GC06P135239,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR548A2
MIR610,MicroRNA 610,RNA Gene,,15,GC11P028056,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR610
MT-TS2,Mitochondrially Encoded TRNA-Ser (AGU/C) 2,RNA Gene,,15,GCMTP012215,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-TS2
PSD2-AS1,PSD2 Antisense RNA 1,RNA Gene,,15,GC05M139742,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSD2-AS1
RASSF1-AS1,RASSF1 Antisense RNA 1,RNA Gene,,15,GC03P050337,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RASSF1-AS1
STAG3L5P-PVRIG2P-PILRB,STAG3L5P-PVRIG2P-PILRB Readthrough,RNA Gene,,15,GC07P100336,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAG3L5P-PVRIG2P-PILRB
TRAM2-AS1,TRAM2 Antisense RNA 1 (Head To Head),RNA Gene,,15,GC06P104396,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAM2-AS1
ZBTB11-AS1,ZBTB11 Antisense RNA 1,RNA Gene,,15,GC03P101676,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBTB11-AS1
ADGRL3-AS1,ADGRL3 Antisense RNA 1,RNA Gene,,14,GC04M062071,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADGRL3-AS1
ARAP1-AS1,ARAP1 Antisense RNA 1,RNA Gene,,14,GC11P072685,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARAP1-AS1
BTG3-AS1,BTG3 Antisense RNA 1,RNA Gene,,14,GC21P017612,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BTG3-AS1
CTC-338M12.4,Uncharacterized LOC101928649,RNA Gene,,14,GC05P184290,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTC-338M12.4
EIF2AK3-DT,EIF2AK3 Divergent Transcript,RNA Gene,,14,GC02P088635,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF2AK3-DT
LINC01154,Long Intergenic Non-Protein Coding RNA 1154,RNA Gene,,14,GC12P055713,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01154
LINC01347,Long Intergenic Non-Protein Coding RNA 1347,RNA Gene,,14,GC01M244172,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01347
LINC01488,Long Intergenic Non-Protein Coding RNA 1488,RNA Gene,,14,GC11P073161,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01488
LINC01526,Long Intergenic Non-Protein Coding RNA 1526,RNA Gene,,14,GC06M082943,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01526
MIR1297,MicroRNA 1297,RNA Gene,,14,GC13M054311,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1297
MIR1539,MicroRNA 1539,RNA Gene,,14,GC18P049488,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1539
MIR3182,MicroRNA 3182,RNA Gene,,14,GC16P083508,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR3182
MIR3682,MicroRNA 3682,RNA Gene,,14,GC02M053849,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR3682
MIR3916,MicroRNA 3916,RNA Gene,,14,GC01M247201,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR3916
MIR3928,MicroRNA 3928,RNA Gene,,14,GC22M031160,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR3928
MIR4709,MicroRNA 4709,RNA Gene,,14,GC14M074481,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR4709
MIR4775,MicroRNA 4775,RNA Gene,,14,GC02P207754,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR4775
PWAR6,Prader Willi/Angelman Region RNA 6,RNA Gene,,14,GC15P025031,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PWAR6
RALY-AS1,RALY Antisense RNA 1,RNA Gene,,14,GC20M033983,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RALY-AS1
SNHG25,Small Nucleolar RNA Host Gene 25,RNA Gene,,14,GC17P078958,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNHG25
CCEPR,Cervical Carcinoma Expressed PCNA Regulatory LncRNA,RNA Gene,,13,GC10M059174,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCEPR
FOSL2-AS1,FOSL2 Antisense RNA 1,RNA Gene,,13,GC02M028550,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOSL2-AS1
GJA9-MYCBP,GJA9-MYCBP Readthrough,RNA Gene,,13,GC01M038934,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GJA9-MYCBP
LINC02620,Long Intergenic Non-Protein Coding RNA 2620,RNA Gene,,13,GC10M104475,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02620
MIR1253,MicroRNA 1253,RNA Gene,,13,GC17M002748,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1253
MIR3135A,MicroRNA 3135a,RNA Gene,,13,GC03P020137,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR3135A
MIR3141,MicroRNA 3141,RNA Gene,,13,GC05M154596,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR3141
MIR3196,MicroRNA 3196,RNA Gene,,13,GC20P063806,0.087481953,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR3196
